1037	2	1037	1.27243	
1037	2	1037	1.28367	
1037	2	1037	1.28517	
1037	2	1037	1.29491	
1037	2	1037	1.3084	
1037	2	1037	1.30765	
1037	2	1037	1.31515	
1038	2	1038	1.3129	
1038	2	1038	1.3204	
1038	2	1038	1.32639	
1038	2	1038	1.33089	
1038	2	1038	1.34963	
1038	2	1038	1.34363	
1038	2	1038	1.34963	
1038	2	1038	1.35563	
1038	2	1038	1.36837	
1038	2	1038	1.36687	
1038	2	1038	1.37886	
1039	2	1039	1.38636	
1039	2	1039	1.39835	
1039	2	1039	1.39685	
1039	2	1039	1.3976	
1039	2	1039	1.40959	
1039	2	1039	1.42233	
1039	2	1039	1.41709	
1039	2	1039	1.42158	
1039	2	1039	1.42833	
1040	2	1040	1.43433	
1040	2	1040	1.43882	
1040	2	1040	1.43882	
1040	2	1040	1.44632	
1040	2	1040	1.45232	
1040	2	1040	1.45831	
1040	2	1040	1.46281	
1040	2	1040	1.47555	
1040	2	1040	1.47705	
1040	2	1040	1.48155	
1040	2	1040	1.48679	
1041	2	1041	1.49429	
1041	2	1041	1.50103	
1041	2	1041	1.50628	
1041	2	1041	1.51153	
1041	2	1041	1.51752	
1041	2	1041	1.52427	
1041	2	1041	1.53027	
1041	2	1041	1.53551	
1041	2	1041	1.54301	
1042	2	1042	1.54901	
1042	2	1042	1.5535	
1042	2	1042	1.56025	
1042	2	1042	1.56475	
1042	2	1042	1.57224	
1042	2	1042	1.57824	
1042	2	1042	1.58423	
1042	2	1042	1.58348	
1042	2	1042	1.60072	
1042	2	1042	1.60672	
1042	2	1042	1.60747	
1043	2	1043	1.61272	
1043	2	1043	1.61421	
1043	2	1043	1.62546	
1043	2	1043	1.62621	
1043	2	1043	1.6322	
1043	2	1043	1.6322	
1043	2	1043	1.6427	
1043	2	1043	1.64869	
1043	2	1043	1.66218	
1044	2	1044	1.67418	
1044	2	1044	1.68017	
1044	2	1044	1.68017	
1044	2	1044	1.68092	
1044	2	1044	1.68017	
1044	2	1044	1.69292	
1044	2	1044	1.69067	
1044	2	1044	1.69666	
1044	2	1044	1.70416	
1044	2	1044	1.70866	
1044	2	1044	1.7154	
1045	2	1045	1.7229	
1045	2	1045	1.72889	
1045	2	1045	1.73264	
1045	2	1045	1.73489	
1045	2	1045	1.73939	
1045	2	1045	1.74688	
1045	2	1045	1.75063	
1045	2	1045	1.75288	
1045	2	1045	1.75813	
1046	2	1046	1.77087	
1046	2	1046	1.77536	
1046	2	1046	1.77611	
1046	2	1046	1.78211	
1046	2	1046	1.78286	
1046	2	1046	1.79335	
1046	2	1046	1.7941	
1046	2	1046	1.7986	
1046	2	1046	1.81284	
1046	2	1046	1.81134	
1046	2	1046	1.82333	
1047	2	1047	1.82933	
1047	2	1047	1.83458	
1047	2	1047	1.83458	
1047	2	1047	1.83533	
1047	2	1047	1.84132	
1047	2	1047	1.84207	
1047	2	1047	1.84732	
1047	2	1047	1.85407	
1047	2	1047	1.85257	
1048	2	1048	1.86456	
1048	2	1048	1.86531	
1048	2	1048	1.8728	
1048	2	1048	1.8788	
1048	2	1048	1.8773	
1048	2	1048	1.88255	
1048	2	1048	1.88255	
1048	2	1048	1.8833	
1048	2	1048	1.89454	
1048	2	1048	1.89529	
1048	2	1048	1.89529	
1049	2	1049	1.90803	
1049	2	1049	1.91328	
1049	2	1049	1.91253	
1049	2	1049	1.91403	
1049	2	1049	1.91403	
1049	2	1049	1.92452	
1049	2	1049	1.92452	
1049	2	1049	1.92527	
1049	2	1049	1.93052	
1050	2	1050	1.93801	
1050	2	1050	1.93726	
1050	2	1050	1.93277	
1050	2	1050	1.94401	
1050	2	1050	1.94851	
1050	2	1050	1.956	
1050	2	1050	1.956	
1050	2	1050	1.95525	
1050	2	1050	1.9605	
1050	2	1050	1.96125	
1050	2	1050	1.96799	
1051	2	1051	1.96874	
1051	2	1051	1.97249	
1051	2	1051	1.97249	
1051	2	1051	1.97849	
1051	2	1051	1.97924	
1051	2	1051	1.98448	
1051	2	1051	1.98598	
1051	2	1051	1.98448	
1051	2	1051	1.99198	
1052	2	1052	1.99273	
1052	2	1052	1.99648	
1052	2	1052	1.99648	
1052	2	1052	1.99723	
1052	2	1052	2.00322	
1052	2	1052	2.00922	
1052	2	1052	2.00922	
1052	2	1052	2.00922	
1052	2	1052	2.01447	
1052	2	1052	2.01447	
1052	2	1052	2.01447	
1053	2	1053	2.01597	
1053	2	1053	2.02046	
1053	2	1053	2.02271	
1053	2	1053	2.02271	
1053	2	1053	2.02046	
1053	2	1053	2.02796	
1053	2	1053	2.02796	
1053	2	1053	2.02721	
1053	2	1053	2.0332	
1054	2	1054	2.03395	
1054	2	1054	2.0332	
1054	2	1054	2.03395	
1054	2	1054	2.03845	
1054	2	1054	2.03395	
1054	2	1054	2.04445	
1054	2	1054	2.0407	
1054	2	1054	2.0392	
1054	2	1054	2.0452	
1054	2	1054	2.04595	
1054	2	1054	2.0452	
1055	2	1055	2.0452	
1055	2	1055	2.04445	
1055	2	1055	2.0452	
1055	2	1055	2.05044	
1055	2	1055	2.05119	
1055	2	1055	2.05119	
1055	2	1055	2.05194	
1055	2	1055	2.0467	
1055	2	1055	2.05119	
1056	2	1056	2.05044	
1056	2	1056	2.05119	
1056	2	1056	2.05719	
1056	2	1056	2.05119	
1056	2	1056	2.05044	
1056	2	1056	2.05119	
1056	2	1056	2.05269	
1056	2	1056	2.05269	
1056	2	1056	2.05269	
1056	2	1056	2.05119	
1056	2	1056	2.05194	
1057	2	1057	2.05044	
1057	2	1057	2.05044	
1057	2	1057	2.05119	
1057	2	1057	2.05269	
1057	2	1057	2.05119	
