2477	2	2477	1.32742	
2477	2	2477	1.33792	
2477	2	2477	1.34541	
2477	2	2477	1.34541	
2478	2	2478	1.34541	
2478	2	2478	1.3619	
2478	2	2478	1.3634	
2478	2	2478	1.3694	
2478	2	2478	1.37464	
2478	2	2478	1.38739	
2478	2	2478	1.39713	
2478	2	2478	1.40313	
2478	2	2478	1.40912	
2478	2	2478	1.41587	
2478	2	2478	1.42336	
2479	2	2479	1.42336	
2479	2	2479	1.42936	
2479	2	2479	1.42936	
2479	2	2479	1.4391	
2479	2	2479	1.4406	
2479	2	2479	1.4466	
2479	2	2479	1.45335	
2479	2	2479	1.46309	
2479	2	2479	1.46984	
2480	2	2480	1.46534	
2480	2	2480	1.47658	
2480	2	2480	1.48707	
2480	2	2480	1.49532	
2480	2	2480	1.49982	
2480	2	2480	1.50731	
2480	2	2480	1.5193	
2480	2	2480	1.52455	
2480	2	2480	1.5193	
2480	2	2480	1.51781	
2480	2	2480	1.52905	
2481	2	2481	1.54254	
2481	2	2481	1.54704	
2481	2	2481	1.55303	
2481	2	2481	1.55528	
2481	2	2481	1.56578	
2481	2	2481	1.56727	
2481	2	2481	1.56727	
2481	2	2481	1.58376	
2481	2	2481	1.58901	
2482	2	2482	1.59126	
2482	2	2482	1.59651	
2482	2	2482	1.6025	
2482	2	2482	1.60925	
2482	2	2482	1.62049	
2482	2	2482	1.61974	
2482	2	2482	1.62649	
2482	2	2482	1.63248	
2482	2	2482	1.64373	
2482	2	2482	1.64523	
2482	2	2482	1.65122	
2483	2	2483	1.65497	
2483	2	2483	1.66172	
2483	2	2483	1.66846	
2483	2	2483	1.67521	
2483	2	2483	1.67971	
2483	2	2483	1.68495	
2483	2	2483	1.6872	
2483	2	2483	1.69844	
2483	2	2483	1.69919	
2484	2	2484	1.70894	
2484	2	2484	1.71119	
2484	2	2484	1.71718	
2484	2	2484	1.72693	
2484	2	2484	1.73367	
2484	2	2484	1.73367	
2484	2	2484	1.74042	
2484	2	2484	1.75241	
2484	2	2484	1.7644	
2484	2	2484	1.7689	
2484	2	2484	1.76515	
2485	2	2485	1.77115	
2485	2	2485	1.78239	
2485	2	2485	1.78839	
2485	2	2485	1.79513	
2485	2	2485	1.80113	
2485	2	2485	1.80038	
2485	2	2485	1.80713	
2485	2	2485	1.81162	
2485	2	2485	1.81312	
2486	2	2486	1.81837	
2486	2	2486	1.83036	
2486	2	2486	1.83561	
2486	2	2486	1.83561	
2486	2	2486	1.8431	
2486	2	2486	1.8551	
2486	2	2486	1.86109	
2486	2	2486	1.86109	
2486	2	2486	1.87084	
